image	annotation	label_x	label_y	method	valid_response	label
strawberry/strawberry_01b.jpg	planks		wood	manual	True	wood
train/train_01b.jpg	train tracks		INVALID	manual	True	INVALID
boa/boa_01s.jpg	mannequin	mannequin			True	mannequin
thermos/thermos_01b.jpg	sheet	sheet			True	sheet
jam/jam_01b.jpg	biscuit 	biscuit			True	biscuit
chicken_wire/chicken_wire_01b.jpg	trash can	trashcan			True	trashcan
canoe/canoe_01b.jpg	lake		INVALID	manual	True	INVALID
chandelier/chandelier_01b.jpg	ceiling		wall	manual	True	wall
chess_piece/chess_piece_01b.jpg	pawn		chessboard	manual	True	chessboard
grits/grits_01s.jpg	pat of butter 		butter	manual	True	butter
coat_rack/coat_rack_01b.jpg	picture		painting	manual	True	painting
tiramisu/tiramisu_01b.jpg	fork	fork			True	fork
anchor/anchor_01b.jpg	fence	fence			True	fence
towel/towel_01b.jpg	shelf	shelf			True	shelf
cashew/cashew_01b.jpg	bowl	bowl			True	bowl
knot/knot_01b.jpg	rope	rope			True	rope
blowtorch/blowtorch_01b.jpg	torch	torch			True	torch
smoke_alarm/smoke_alarm_01b.jpg	ceiling		INVALID	manual	True	INVALID
backpack/backpack_01b.jpg	sleeping bag	sleeping_bag			True	sleeping_bag
seagull/seagull_01b.jpg	gray sky		mussel	manual	True	mussel
hamburger/hamburger_10s.jpg	lettuce 	lettuce			True	lettuce
tarp/tarp_10s.jpg	leaves		leaf	manual	True	leaf
chinchilla/chinchilla_10s.jpg	ears	ear			True	ear
barnacle/barnacle_10n.jpg	barnacles	barnacle			True	barnacle
dress/dress_10s.jpg	mannequin	mannequin			True	mannequin
nose/nose_10s.jpg	wert		INVALID	manual	True	INVALID
flashbulb/flashbulb_10s.jpg	finger	finger			True	finger
flower/flower_10s.jpg	stem	stem			True	stem
pineapple/pineapple_10s.jpg	stalks		leaf	manual	True	leaf
applesauce/applesauce_10s.jpg	bowl	bowl			True	bowl
wheat/wheat_10s.jpg	field		INVALID	manual	True	INVALID
cassette/cassette_10s.jpg	century the end complete		wall	manual	True	wall
tamale/tamale_10s.jpg	plate	plate			True	plate
bunkbed/bunkbed_10s.jpg	basket	basket			True	basket
ready_meal/ready_meal_10s.jpg	woman	woman			True	woman
ashtray/ashtray_10s.jpg	counter	counter			True	counter
noodle/noodle_10s.jpg	celery	celery			True	celery
road_sign/road_sign_10s.jpg	forest		tree	manual	True	tree
airplane/airplane_10n.jpg	wall	wall			True	wall
doormat/doormat_10s.jpg	objects		brick	manual	True	brick
beachball/beachball_10s.jpg	beachball	beachball			True	beachball
asparagus/asparagus_10s.jpg	leaf	leaf			True	leaf
penguin/penguin_10s.jpg	rocks	rock			True	rock
snowplow/snowplow_10s.jpg	truck	truck			True	truck
ship/ship_10s.jpg	water		INVALID	manual	True	INVALID
boar/boar_10s.jpg	sw		snow	manual	True	snow
hamster/hamster_10s.jpg	ball	ball			True	ball
mop/mop_10s.jpg	tile floor		tile	manual	True	tile
flag/flag_10n.jpg	tree	tree			True	tree
bracket/bracket_10s.jpg	wall	wall			True	wall
tattoo/tattoo_10s.jpg	arm	arm			True	arm
aluminum_foil/aluminum_foil_10s.jpg	table	table			True	table
rabbit/rabbit_10n.jpg	tree	tree			True	tree
cheetah/cheetah_10s.jpg	grass	grass			True	grass
squirrel/squirrel_10s.jpg	acorn	acorn			True	acorn
toilet_paper/toilet_paper_10s.jpg	toilet paper holder		wall	manual	True	wall
bulldozer/bulldozer_10s.jpg	tree branch		branch	manual	True	branch
brace/brace_10s.jpg	gfd		arm	manual	True	arm
powder/powder_10s.jpg	table	table			True	table
sloth/sloth_10s.jpg	branch	branch			True	branch
toilet/toilet_10s.jpg	toilet paper	toilet_paper			True	toilet_paper
sickle/sickle_10s.jpg	wood	wood			True	wood
table/table_10n.jpg	chairs	chair			True	chair
manatee/manatee_10n.jpg	water		INVALID	manual	True	INVALID
donkey/donkey_10s.jpg	fence	fence			True	fence
crouton/crouton_10n.jpg	baking sheet		cookie_sheet	manual	True	cookie_sheet
hotdog/hotdog_10s.jpg	buns	bun			True	bun
projector/projector_10s.jpg	electronic 		hand	manual	True	hand
brownie/brownie_10s.jpg	parchment		wax_paper	manual	True	wax_paper
prism/prism_10s.jpg	container	container			True	container
thermometer/thermometer_10s.jpg	cement wall		wall	manual	True	wall
smoke_alarm/smoke_alarm_10s.jpg	batteries		hand	manual	True	hand
spareribs/spareribs_10s.jpg	sauce	sauce			True	sauce
soy_sauce/soy_sauce_10s.jpg	soy sauce	soy_sauce			True	soy_sauce
train/train_10n.jpg	platform		INVALID	manual	True	INVALID
fireworks/fireworks_10s.jpg	lake		tree	manual	True	tree
bee/bee_10s.jpg	plant	plant			True	plant
koala/koala_10s.jpg	leaves		leaf	manual	True	leaf
ping-pong_table/ping-pong_table_10s.jpg	clothing racks		clothes	manual	True	clothes
boot/boot_10s.jpg	grass	grass			True	grass
hanger/hanger_10s.jpg	wall	wall			True	wall
grape/grape_10s.jpg	leaves		leaf	manual	True	leaf
eggplant/eggplant_10s.jpg	leaves		leaf	manual	True	leaf
donut/donut_10s.jpg	sprinkles		plate	manual	True	plate
axe/axe_10n.jpg	blanketcover		INVALID	manual	True	INVALID
rocking_chair/rocking_chair_10s.jpg	forest		railing	manual	True	railing
elephant/elephant_10n.jpg	gress		grass	manual	True	grass
kettle/kettle_10s.jpg	stone wall		wall	manual	True	wall
missile/missile_10s.jpg	exhaust		INVALID	manual	True	INVALID
egg_roll/egg_roll_10s.jpg	green leaves		plate	manual	True	plate
basket/basket_10s.jpg	book	book			True	book
telescope/telescope_10s.jpg	bushes		bush	manual	True	bush
shaving_cream/shaving_cream_10s.jpg	hands	hand			True	hand
tag/tag_10s.jpg	fingertips 		finger	manual	True	finger
helmet/helmet_10s.jpg	gloves	glove			True	glove
gravestone/gravestone_10s.jpg	flowers	flower			True	flower
streetlight/streetlight_10s.jpg	sky		cable	manual	True	cable
raft/raft_10s.jpg	water		rock	manual	True	rock
mirror/mirror_10s.jpg	wall	wall			True	wall
candy/candy_10s.jpg	jars	jar			True	jar
steak/steak_10s.jpg	knife	knife			True	knife
goalpost/goalpost_10s.jpg	trees	tree			True	tree
go-kart/go-kart_10s.jpg	go cart driver		boy	manual	True	boy
coffin/coffin_10s.jpg	grass	grass			True	grass
pill/pill_10s.jpg	pill bottle		bottle	manual	True	bottle
boxer_shorts/boxer_shorts_10s.jpg	hands	hand			True	hand
wrapping_paper/wrapping_paper_10s.jpg	wood floor		wood	manual	True	wood
pretzel/pretzel_10s.jpg	salt chunks		INVALID	manual	True	INVALID
limousine/limousine_10s.jpg	sidewalk		tree	manual	True	tree
wall/wall_10s.jpg	trees	tree			True	tree
aircraft_carrier/aircraft_carrier_10s.jpg	ocean		INVALID	manual	True	INVALID
thermos/thermos_10s.jpg	ather thermos		flower	manual	True	flower
birdcage/birdcage_10s.jpg	bird	bird			True	bird
kite/kite_10n.jpg	sky		grass	manual	True	grass
peanut/peanut_10n.jpg	brown		INVALID	manual	True	INVALID
kangaroo/kangaroo_10s.jpg	roo in pouch		grass	manual	True	grass
hand/hand_10s.jpg	wrist	wrist			True	wrist
sword/sword_10s.jpg	gauntlet		glove	manual	True	glove
anchor/anchor_10s.jpg	wall	wall			True	wall
elbow/elbow_10s.jpg	hand	hand			True	hand
drill/drill_10s.jpg	screwdriver	screwdriver			True	screwdriver
aloe/aloe_10s.jpg	dirt		INVALID	manual	True	INVALID
tomato/tomato_10n.jpg	vine		leaf	manual	True	leaf
blazer/blazer_10s.jpg	man	man			True	man
coconut/coconut_10s.jpg	table	table			True	table
pocketknife/pocketknife_10s.jpg	wood	wood			True	wood
plastic_film/plastic_film_10s.jpg	roll	roll			True	roll
computer_screen/computer_screen_10s.jpg	pictures		clock	manual	True	clock
valve/valve_10s.jpg	valve	valve			True	valve
bed/bed_10s.jpg	shelves		lamp	manual	True	lamp
seesaw/seesaw_10s.jpg	slides	slide			True	slide
tab/tab_10s.jpg	box	box			True	box
couch/couch_10s.jpg	coffee table	coffee_table			True	coffee_table
bread/bread_10s.jpg	hands	hand			True	hand
chest2/chest2_10s.jpg	door	door			True	door
mascara/mascara_10s.jpg	ointment		INVALID	manual	True	INVALID
pothole/pothole_10n.jpg	asphalt		INVALID	manual	True	INVALID
mousse/mousse_10s.jpg	bowl	bowl			True	bowl
filing_cabinet/filing_cabinet_10s.jpg	carpet		sticker	manual	True	sticker
cat/cat_10s.jpg	rug	rug			True	rug
man/man_10s.jpg	white shirt		INVALID	manual	True	INVALID
popcorn/popcorn_10s.jpg	cup	cup			True	cup
mosquito_net/mosquito_net_10s.jpg	net	net			True	net
coat_rack/coat_rack_10s.jpg	umbrella	umbrella			True	umbrella
touchpad/touchpad_10s.jpg	laptop	laptop			True	laptop
kimono/kimono_10s.jpg	parasol		umbrella	manual	True	umbrella
moose/moose_10s.jpg	trees	tree			True	tree
barrel/barrel_10s.jpg	cork	cork			True	cork
dice/dice_10s.jpg	grass	grass			True	grass
record/record_10s.jpg	rca		INVALID	manual	True	INVALID
snorkel/snorkel_10s.jpg	woman	woman			True	woman
sweatsuit/sweatsuit_10s.jpg	floor		wood	manual	True	wood
tumbleweed/tumbleweed_10s.jpg	ground		bush	manual	True	bush
garter/garter_10s.jpg	leg	leg			True	leg
worm/worm_10s.jpg	rocks	rock			True	rock
nacho/nacho_10s.jpg	lime	lime			True	lime
soda_fountain/soda_fountain_10s.jpg	plastic cups		shelf	manual	True	shelf
bamboo/bamboo_10s.jpg	steps		stair	manual	True	stair
strawberry/strawberry_10n.jpg	wood beams		wood	manual	True	wood
shield/shield_10s.jpg	celtic cross		curtain	manual	True	curtain
toaster/toaster_10s.jpg	bread	bread			True	bread
kebab/kebab_10n.jpg	plates	plate			True	plate
rattle/rattle_10s.jpg	wooden deck		wood	manual	True	wood
water_fountain/water_fountain_10s.jpg	wall	wall			True	wall
pumpkin/pumpkin_10s.jpg	vc		grass	manual	True	grass
hippopotamus/hippopotamus_10s.jpg	baby hippo		grass	manual	True	grass
syringe/syringe_10s.jpg	medicine		INVALID	manual	True	INVALID
crank/crank_10s.jpg	counter	counter			True	counter
gun/gun_10s.jpg	hands	hand			True	hand
dishrag/dishrag_10s.jpg	plaid pattern		wall	manual	True	wall
overalls/overalls_10s.jpg	shelf	shelf			True	shelf
parachute/parachute_10s.jpg	people		man	manual	True	man
trap/trap_10s.jpg	vegetation		grass	manual	True	grass
cork/cork_10s.jpg	table	table			True	table
lizard/lizard_10n.jpg	wood	wood			True	wood
towel_rack/towel_rack_10s.jpg	towels	towel			True	towel
zebra/zebra_10s.jpg	trees	tree			True	tree
guitar/guitar_10s.jpg	wall	wall			True	wall
stair/stair_10s.jpg	rail		railing	manual	True	railing
computer/computer_10n.jpg	computer	computer			True	computer
fire/fire_10s.jpg	wood	wood			True	wood
credit_card/credit_card_10s.jpg	wallet	wallet			True	wallet
iguana/iguana_10n.jpg	floor		INVALID	manual	True	INVALID
bike/bike_10s.jpg	driveway 		tile	manual	True	tile
closet/closet_10s.jpg	dresser	dresser			True	dresser
desk/desk_10s.jpg	books 	book			True	book
scorpion/scorpion_10s.jpg	rock	rock			True	rock
treadmill/treadmill_10s.jpg	bed	bed			True	bed
squeegee/squeegee_10s.jpg	floor		INVALID	manual	True	INVALID
shirt/shirt_10s.jpg	wertt		INVALID	manual	True	INVALID
cabbage/cabbage_10s.jpg	brussel sprouts		wood	manual	True	wood
birdhouse/birdhouse_10s.jpg	flower	flower			True	flower
videocassette/videocassette_10n.jpg	cardboard box		box	manual	True	box
pickle/pickle_10n.jpg	jar	jar			True	jar
broom/broom_10s.jpg	door	door			True	door
breadbox/breadbox_10s.jpg	cookies	cookie			True	cookie
match/match_10s.jpg	fire	fire			True	fire
goat/goat_10n.jpg	leash	leash			True	leash
pizza/pizza_10s.jpg	tablecloth 	tablecloth			True	tablecloth
earwig/earwig_10n.jpg	legs	leg			True	leg
lime/lime_10s.jpg	leaves		leaf	manual	True	leaf
beer/beer_10s.jpg	beverage		table	manual	True	table
padlock/padlock_10s.jpg	rust	rust			True	rust
butterfly/butterfly_10s.jpg	leaf	leaf			True	leaf
dragonfly/dragonfly_10s.jpg	flower	flower			True	flower
submarine/submarine_10n.jpg	water		cable	manual	True	cable
sewing_kit/sewing_kit_10s.jpg	hand	hand			True	hand
easel/easel_10s.jpg	stool	stool			True	stool
lemonade/lemonade_10s.jpg	lemon	lemon			True	lemon
carousel/carousel_10s.jpg	horses on poles		INVALID	manual	True	INVALID
guardrail/guardrail_10s.jpg	road		tree	manual	True	tree
popsicle/popsicle_10s.jpg	counter 	counter			True	counter
oatmeal/oatmeal_10s.jpg	bowl	bowl			True	bowl
razor/razor_10s.jpg	hand	hand			True	hand
lantern/lantern_10s.jpg	flame		wood	manual	True	wood
cow/cow_10s.jpg	fence	fence			True	fence
hovercraft/hovercraft_10s.jpg	water		INVALID	manual	True	INVALID
curtain/curtain_10s.jpg	fabric		wall	manual	True	wall
drawer/drawer_10s.jpg	drawers	drawer			True	drawer
leggings/leggings_10s.jpg	woman	woman			True	woman
manhole/manhole_10s.jpg	leaves		INVALID	manual	True	INVALID
mosquito/mosquito_10s.jpg	leaf	leaf			True	leaf
cheese/cheese_10s.jpg	color		wood	manual	True	wood
christmas_tree/christmas_tree_10s.jpg	portrait of a woman		painting	manual	True	painting
toothpick/toothpick_10s.jpg	toothpick holder		box	manual	True	box
bow2/bow2_10s.jpg	grass	grass			True	grass
antenna/antenna_10n.jpg	roof sky		INVALID	manual	True	INVALID
spout/spout_10s.jpg	water		wall	manual	True	wall
trashcan/trashcan_10n.jpg	sidewalk		fence	manual	True	fence
spinach/spinach_10s.jpg	bowl	bowl			True	bowl
teapot/teapot_10s.jpg	flower	flower			True	flower
punch1/punch1_10s.jpg	fruits	fruit			True	fruit
golf_cart/golf_cart_10s.jpg	trees	tree			True	tree
crayfish/crayfish_10s.jpg	plate	plate			True	plate
radish/radish_10s.jpg	roots	root			True	root
chip/chip_10s.jpg	hand	hand			True	hand
blackberry/blackberry_10s.jpg	stems	stem			True	stem
pogo_stick/pogo_stick_10s.jpg	crowd		man	manual	True	man
raspberry/raspberry_10n.jpg	limb		stem	manual	True	stem
guacamole/guacamole_10s.jpg	chips	chip			True	chip
jam/jam_10s.jpg	jars	jar			True	jar
lip_balm/lip_balm_10s.jpg	lips		mouth	manual	True	mouth
wolf/wolf_10s.jpg	sw		snow	manual	True	snow
possum/possum_10s.jpg	leaves		branch	manual	True	branch
gauze/gauze_10s.jpg	roll	roll			True	roll
clock/clock_10n.jpg	metal bracket 		wall	manual	True	wall
piano/piano_10n.jpg	rug	rug			True	rug
cellphone/cellphone_10s.jpg	fingers	finger			True	finger
life_jacket/life_jacket_10s.jpg	neon color		mannequin	manual	True	mannequin
dog/dog_10s.jpg	ocean		grass	manual	True	grass
mask/mask_10s.jpg	mannequin head		mannequin	manual	True	mannequin
crutch/crutch_10s.jpg	crutches 		window	manual	True	window
fondue/fondue_10s.jpg	dipping items		finger	manual	True	finger
bird/bird_10s.jpg	branch	branch			True	branch
pancake/pancake_10s.jpg	sliced baas		banana	manual	True	banana
horse/horse_10s.jpg	houses		grass	manual	True	grass
lion/lion_10s.jpg	grass	grass			True	grass
tortilla/tortilla_10s.jpg	napkin	napkin			True	napkin
paper/paper_10s.jpg	carpet		wood	manual	True	wood
locker/locker_10s.jpg	wood	wood			True	wood
firetruck/firetruck_10s.jpg	headlights	headlight			True	headlight
thermostat/thermostat_10s.jpg	thermostat	thermostat			True	thermostat
highlighter/highlighter_10s.jpg	hand 	hand			True	hand
satellite_dish/satellite_dish_10s.jpg	city		INVALID	manual	True	INVALID
beaver/beaver_10s.jpg	grass 	grass			True	grass
bandage/bandage_10s.jpg	arm	arm			True	arm
uniform/uniform_10s.jpg	pins	pin			True	pin
acorn/acorn_10s.jpg	green		leaf	manual	True	leaf
snowboard/snowboard_10s.jpg	snowboard	snowboard			True	snowboard
chest1/chest1_10s.jpg	tattoos 	tattoo			True	tattoo
plum/plum_10s.jpg	leaves		leaf	manual	True	leaf
truck/truck_10s.jpg	road		tree	manual	True	tree
garlic/garlic_10n.jpg	floor		INVALID	manual	True	INVALID
fudge/fudge_10s.jpg	dish	dish			True	dish
game/game_10s.jpg	board game	board_game			True	board_game
dollhouse/dollhouse_10s.jpg	small toys		door	manual	True	door
joystick/joystick_10s.jpg	table 	table			True	table
pistachio/pistachio_10s.jpg	bowl	bowl			True	bowl
lobster/lobster_10s.jpg	hand	hand			True	hand
jellyfish/jellyfish_10s.jpg	sea		INVALID	manual	True	INVALID
syrup/syrup_10s.jpg	bottle	bottle			True	bottle
frog/frog_10s.jpg	leaf	leaf			True	leaf
pear/pear_10s.jpg	green background		plate	manual	True	plate
shredder/shredder_10s.jpg	desk	desk			True	desk
boat/boat_10s.jpg	water		INVALID	manual	True	INVALID
bench/bench_10s.jpg	watering can	watering_can			True	watering_can
ukulele/ukulele_10s.jpg	wall	wall			True	wall
snake/snake_10s.jpg	grass	grass			True	grass
contact_lens/contact_lens_10s.jpg	finger	finger			True	finger
slingshot/slingshot_10s.jpg	pencil	pencil			True	pencil
stalagmite/stalagmite_10s.jpg	stalactites		INVALID	manual	True	INVALID
roll/roll_10s.jpg	baking dish		cookie_sheet	manual	True	cookie_sheet
dolly/dolly_10s.jpg	erty		tile	manual	True	tile
stiletto/stiletto_10s.jpg	ne		wall	manual	True	wall
chalkboard/chalkboard_10s.jpg	desks	desk			True	desk
crown/crown_10s.jpg	velvet		cushion	manual	True	cushion
hammock/hammock_10s.jpg	tree	tree			True	tree
pomegranate/pomegranate_10n.jpg	plate	plate			True	plate
rice/rice_10s.jpg	bowl	bowl			True	bowl
tongs/tongs_10s.jpg	counter 	counter			True	counter
lollipop/lollipop_10s.jpg	swirls		plastic_film	manual	True	plastic_film
knot/knot_10s.jpg	rope	rope			True	rope
toast/toast_10s.jpg	plate	plate			True	plate
battery/battery_10s.jpg	cords	cord			True	cord
clipboard/clipboard_10s.jpg	gfd		INVALID	manual	True	INVALID
balloon/balloon_10s.jpg	countertop		counter	manual	True	counter
dish/dish_10s.jpg	strawberries		raspberry	manual	True	raspberry
ladder/ladder_10s.jpg	tool and paintbrush		brush	manual	True	brush
graffiti/graffiti_10s.jpg	wall	wall			True	wall
stamp2/stamp2_10s.jpg	triangle	triangle			True	triangle
corkscrew/corkscrew_10s.jpg	wine bottle opener		INVALID	manual	True	INVALID
bubble/bubble_10s.jpg	grass	grass			True	grass
hood/hood_10s.jpg	there are t prominent objects		INVALID	manual	True	INVALID
airbag/airbag_10s.jpg	steering wheel	steering_wheel			True	steering_wheel
pepper1/pepper1_10s.jpg	plate	plate			True	plate
peach/peach_10n.jpg	ertyui		bowl	manual	True	bowl
sink/sink_10s.jpg	faucet	faucet			True	faucet
mandolin/mandolin_10s.jpg	person		hand	manual	True	hand
cactus/cactus_10s.jpg	bushes		bush	manual	True	bush
hedge/hedge_10s.jpg	floor		leaf	manual	True	leaf
hammer/hammer_10s.jpg	block	block			True	block
yo-yo/yo-yo_10s.jpg	table	table			True	table
walker1/walker1_10s.jpg	curtains	curtain			True	curtain
banner/banner_10n.jpg	people		man	manual	True	man
scallion/scallion_10s.jpg	net	net			True	net
odometer/odometer_10s.jpg	numbers		INVALID	manual	True	INVALID
flashlight/flashlight_10s.jpg	counter	counter			True	counter
refrigerator/refrigerator_10s.jpg	refrigerators	refrigerator			True	refrigerator
tiger/tiger_10s.jpg	sw		snow	manual	True	snow
waffle_iron/waffle_iron_10s.jpg	maple leaf 		box	manual	True	box
sim_card/sim_card_10s.jpg	hand	hand			True	hand
violin/violin_10n.jpg	tools	tool			True	tool
t-shirt/t-shirt_10s.jpg	jeans	jeans			True	jeans
dolphin/dolphin_10s.jpg	water		INVALID	manual	True	INVALID
tiramisu/tiramisu_10s.jpg	plate	plate			True	plate
chin/chin_10s.jpg	neck	neck			True	neck
weasel/weasel_10s.jpg	rocks	rock			True	rock
cauliflower/cauliflower_10s.jpg	leaves		leaf	manual	True	leaf
camel/camel_10s.jpg	mountains		grass	manual	True	grass
windowsill/windowsill_10s.jpg	wall	wall			True	wall
milk/milk_10s.jpg	glass	glass			True	glass
wasp/wasp_10s.jpg	jaggery 		cake	manual	True	cake
tadpole/tadpole_10s.jpg	shadows		INVALID	manual	True	INVALID
tie/tie_10s.jpg	coat	coat			True	coat
walrus/walrus_10s.jpg	sw		snow	manual	True	snow
copier/copier_10n.jpg	floor		box	manual	True	box
peeler/peeler_10s.jpg	cutting board	cutting_board			True	cutting_board
radiator/radiator_10s.jpg	jar	jar			True	jar
magnifying_glass/magnifying_glass_10s.jpg	book	book			True	book
corn/corn_10s.jpg	limes	lime			True	lime
cannon/cannon_10n.jpg	man	man			True	man
toolbox/toolbox_10s.jpg	wall	wall			True	wall
doll/doll_10s.jpg	grass	grass			True	grass
backpack/backpack_10s.jpg	luggage tag		counter	manual	True	counter
emerald/emerald_10s.jpg	gems	gem			True	gem
cufflink/cufflink_10s.jpg	hand	hand			True	hand
paint/paint_10s.jpg	paintbrush	paintbrush			True	paintbrush
anteater/anteater_10s.jpg	rock	rock			True	rock
earring/earring_10s.jpg	tablecloth 	tablecloth			True	tablecloth
silverware/silverware_10s.jpg	fork	fork			True	fork
blimp/blimp_10s.jpg	field		cloud	manual	True	cloud
girl/girl_10s.jpg	braids	braid			True	braid
bell/bell_10s.jpg	windows 	window			True	window
shower_cap/shower_cap_10s.jpg	mannequin	mannequin			True	mannequin
coverall/coverall_10s.jpg	overalls	overalls			True	overalls
cup/cup_10s.jpg	table	table			True	table
pillow/pillow_10s.jpg	bed	bed			True	bed
roof_rack/roof_rack_10s.jpg	sun roof	sunroof			True	sunroof
watch/watch_10s.jpg	arm	arm			True	arm
shrimp/shrimp_10s.jpg	lime	lime			True	lime
handcuff/handcuff_10s.jpg	hands	hand			True	hand
crayon/crayon_10s.jpg	carpet		INVALID	manual	True	INVALID
rug/rug_10s.jpg	floor		wood	manual	True	wood
dashboard/dashboard_10s.jpg	speedometer	speedometer			True	speedometer
needle/needle_10n.jpg	thread	thread			True	thread
wallet/wallet_10s.jpg	plate	plate			True	plate
comb/comb_10s.jpg	wood	wood			True	wood
alligator/alligator_10s.jpg	grass	grass			True	grass
avocado/avocado_10s.jpg	trees	tree			True	tree
blueberry/blueberry_10s.jpg	leaves		leaf	manual	True	leaf
dresser/dresser_10s.jpg	floor 		INVALID	manual	True	INVALID
shovel/shovel_10s.jpg	fence	fence			True	fence
napkin_ring/napkin_ring_10s.jpg	tablecloth 	tablecloth			True	tablecloth
grits/grits_10s.jpg	bowl	bowl			True	bowl
undershirt/undershirt_10s.jpg	bodyform		mannequin	manual	True	mannequin
pot/pot_10s.jpg	counter 	counter			True	counter
sea_urchin/sea_urchin_10s.jpg	star		starfish	manual	True	starfish
subway/subway_10s.jpg	person		man	manual	True	man
whale/whale_10s.jpg	sea		bush	manual	True	bush
ski_pole/ski_pole_10s.jpg	table	table			True	table
meat/meat_10s.jpg	sausage	sausage			True	sausage
cardigan/cardigan_10s.jpg	mannequin	mannequin			True	mannequin
turtle/turtle_10n.jpg	sand	sand			True	sand
mousetrap/mousetrap_10n.jpg	wood and metal spring		INVALID	manual	True	INVALID
otter/otter_10n.jpg	dirt		leaf	manual	True	leaf
jar/jar_10s.jpg	window 	window			True	window
lawnmower/lawnmower_10n.jpg	wheels 	wheel			True	wheel
cane/cane_10s.jpg	wall	wall			True	wall
lingerie/lingerie_10s.jpg	mannequin	mannequin			True	mannequin
papaya/papaya_10n.jpg	seeds	seed			True	seed
okra/okra_10s.jpg	hand	hand			True	hand
wooden_leg/wooden_leg_10s.jpg	wall	wall			True	wall
boa/boa_10s.jpg	scarf	scarf			True	scarf
scissors/scissors_10s.jpg	block	block			True	block
necklace/necklace_10n.jpg	black pearls		mannequin	manual	True	mannequin
stove1/stove1_10s.jpg	oven	oven			True	oven
brush/brush_10s.jpg	table	table			True	table
tuxedo/tuxedo_10s.jpg	clothes	clothes			True	clothes
clarinet/clarinet_10s.jpg	hands	hand			True	hand
solar_panel/solar_panel_10s.jpg	tree	tree			True	tree
groundhog/groundhog_10n.jpg	grass	grass			True	grass
kazoo/kazoo_10s.jpg	kazoo	kazoo			True	kazoo
omelet/omelet_10s.jpg	silverware	silverware			True	silverware
punching_bag/punching_bag_10s.jpg	man	man			True	man
suit/suit_10s.jpg	the man wearing the suit		man	manual	True	man
map/map_10s.jpg	table	table			True	table
lock/lock_10s.jpg	lock	lock			True	lock
microscope/microscope_10s.jpg	test tubes 		man	manual	True	man
burrito/burrito_10s.jpg	plate	plate			True	plate
shower/shower_10s.jpg	bathroom		sponge	manual	True	sponge
candy_bar/candy_bar_10s.jpg	finger	finger			True	finger
chili/chili_10s.jpg	ladle	ladle			True	ladle
candle/candle_10n.jpg	table	table			True	table
garbage/garbage_10s.jpg	trash		trashcan	manual	True	trashcan
tongue/tongue_10s.jpg	teeth		mouth	manual	True	mouth
washboard/washboard_10s.jpg	drawer handles 		handle	manual	True	handle
toucan/toucan_10s.jpg	rock	rock			True	rock
bucket/bucket_10s.jpg	water		tile	manual	True	tile
football_helmet/football_helmet_10s.jpg	face guard 		hat	manual	True	hat
bus/bus_10n.jpg	red sign		road_sign	manual	True	road_sign
blender/blender_10s.jpg	table	table			True	table
banana_split/banana_split_10s.jpg	cherry	cherry			True	cherry
bib/bib_10n.jpg	napkin	napkin			True	napkin
sushi/sushi_10s.jpg	chopsticks	chopsticks			True	chopsticks
rat/rat_10s.jpg	cage	cage			True	cage
rollerblade/rollerblade_10s.jpg	wheels	wheel			True	wheel
baby/baby_10s.jpg	blanket	blanket			True	blanket
playing_card/playing_card_10s.jpg	suits	suit			True	suit
lectern/lectern_10s.jpg	logo		INVALID	manual	True	INVALID
saltshaker/saltshaker_10s.jpg	tablecloth 	tablecloth			True	tablecloth
key/key_10s.jpg	keys	key			True	key
gramophone/gramophone_10n.jpg	record	record			True	record
hedgehog/hedgehog_10s.jpg	grass	grass			True	grass
seagull/seagull_10s.jpg	water		INVALID	manual	True	INVALID
paintbrush/paintbrush_10s.jpg	floor		wood	manual	True	wood
confetti/confetti_10s.jpg	people		woman	manual	True	woman
drain/drain_10s.jpg	drain	drain			True	drain
thumbtack/thumbtack_10s.jpg	cork board	corkboard			True	corkboard
camcorder/camcorder_10s.jpg	label		sticker	manual	True	sticker
nail_polish/nail_polish_10s.jpg	drawer	drawer			True	drawer
bracelet2/bracelet2_10s.jpg	arm	arm			True	arm
poster/poster_10s.jpg	wall	wall			True	wall
eyepiece/eyepiece_10s.jpg	coins	coin			True	coin
saddle/saddle_10s.jpg	horse	horse			True	horse
mailbox/mailbox_10s.jpg	grass	grass			True	grass
bear/bear_10s.jpg	trees	tree			True	tree
tractor/tractor_10n.jpg	building		window	manual	True	window
altar/altar_10s.jpg	vases of flowers		flower	manual	True	flower
coleslaw/coleslaw_10s.jpg	bowl	bowl			True	bowl
viewfinder/viewfinder_10s.jpg	viewfinder	viewfinder			True	viewfinder
starfish/starfish_10s.jpg	reef		coral	manual	True	coral
hourglass/hourglass_10s.jpg	table	table			True	table
macadamia/macadamia_10s.jpg	bowl	bowl			True	bowl
gel/gel_10s.jpg	jar	jar			True	jar
wine/wine_10s.jpg	wine	wine			True	wine
pigeon/pigeon_10s.jpg	cement edging		branch	manual	True	branch
net/net_10s.jpg	plantsvegetation		plant	manual	True	plant
towel/towel_10s.jpg	mogram		INVALID	manual	True	INVALID
pastry/pastry_10s.jpg	dishcloth		dishrag	manual	True	dishrag
tent/tent_10n.jpg	plants	plant			True	plant
panda/panda_10s.jpg	rocks	rock			True	rock
tablecloth/tablecloth_10s.jpg	table	table			True	table
dough/dough_10s.jpg	bowl	bowl			True	bowl
